cell_key,south,west,cell_area_km2,rgi_union_intersection_area_km2,contributing_region_count,dominant_region,stratum_population_cells,stratum_sample_cells,inclusion_probability,random_digest,stratum_rank,selected,same_stratum_pair_probability,cross_stratum_pair_rule
rgi7.0|global|south=+066|west=+0063,66,63,4963.708778146484,0.605681033774,1,10,161,6,0.037267080745,055039acc1b59976df9d815b738e7d1acd666832a0fd8309ad9307c85a73ebf6,4,yes,0.001164596273,product_of_first_order_probabilities
rgi7.0|global|south=+061|west=+0161,61,161,5934.311098485474,1.560372742306,1,10,161,6,0.037267080745,068a6bcb7a3955ca78003df6cd70f2ea6425781b5cf36a5061c85e3c0efe4d39,5,yes,0.001164596273,product_of_first_order_probabilities
rgi7.0|global|south=+036|west=+0137,36,137,9941.629403294068,0.475495284616,1,10,161,6,0.037267080745,08b25f2ebd61bba6ed7560c69f96091767a4c05657855672b41cc754a1b8c66c,6,yes,0.001164596273,product_of_first_order_probabilities
rgi7.0|global|south=+046|west=+0012,46,12,8532.776592456237,11.105336982570,1,11,23,4,0.173913043478,030d6c2afa07e42c3629f894daf584a3637f1aebd9ef3fa3dd5e333e485d5465,1,yes,0.023715415020,product_of_first_order_probabilities
rgi7.0|global|south=+046|west=+0007,46,7,8532.776592456237,348.768065267650,1,11,23,4,0.173913043478,04a433e7dab9a515c67c6186029e2f4e856fb1f71a8808a07518aad54cf12eab,2,yes,0.023715415020,product_of_first_order_probabilities
rgi7.0|global|south=+042|west=+0001,42,1,9130.709421221009,0.024679233089,1,11,23,4,0.173913043478,15fa37506399cf4a06c880dfc2231f549f49267f4c2c5224f7b3f1b78c463278,3,yes,0.023715415020,product_of_first_order_probabilities
rgi7.0|global|south=+042|west=-0001,42,-1,9130.709421221009,1.266423983048,1,11,23,4,0.173913043478,1b4ffaad14947223ee4e366b7ebe9d7a7851529d01f6bb4caae7ba0698357e83,4,yes,0.023715415020,product_of_first_order_probabilities
rgi7.0|global|south=+040|west=+0041,40,41,9412.788745688966,0.600539836925,1,12,29,4,0.137931034483,00f7950c4c90f65c6bca65265d9dd88181a2343662b13d727b449d0d7ba72e31,1,yes,0.014778325123,product_of_first_order_probabilities
rgi7.0|global|south=+041|west=+0048,41,48,9273.189574569886,0.964306033777,1,12,29,4,0.137931034483,13b04776f89550b78ed93f3fdfca6c82a6558cd16eac29ad4c49e3d610b77883,2,yes,0.014778325123,product_of_first_order_probabilities
rgi7.0|global|south=+042|west=+0041,42,41,9130.709421221009,1.855684176764,1,12,29,4,0.137931034483,220a0ee70f186d6e8fa03f320ab0252befe896f79c8ec1615b86b6d22a7d49c4,3,yes,0.014778325123,product_of_first_order_probabilities
rgi7.0|global|south=+041|west=+0046,41,46,9273.189574569886,8.650662898277,1,12,29,4,0.137931034483,26aa8a94f7308eb14336845aa008c7f2b49b6bad778b275fb7d1d0ddb717c1e1,4,yes,0.014778325123,product_of_first_order_probabilities
rgi7.0|global|south=+029|west=+0092,29,92,10748.075841854004,109.310060094651,1,13,235,9,0.038297872340,004b4886299ab0a08f9b7a297920d7bb5bfcd7d0562c6dd97a9480f3e91e58a0,1,yes,0.001309328969,product_of_first_order_probabilities
rgi7.0|global|south=+038|west=+0069,38,69,9683.192846440003,26.407408335888,1,13,235,9,0.038297872340,01c034129fe9b370b709935faca8d79a787daee8b14d42f09e57460c3a047e58,2,yes,0.001309328969,product_of_first_order_probabilities
rgi7.0|global|south=+034|west=+0083,34,83,10187.822482474487,0.347473170666,1,13,235,9,0.038297872340,026db8a753935ab7b381c544a5867076867099092711168cde53c19c76225acd,3,yes,0.001309328969,product_of_first_order_probabilities
